title,_0,author,_,publisher,isbn,readDate,_1,_2,thumnailImage,_3,_4,_5,_6
元悪役令嬢とS級冒険者のほのぼの街暮らし3〜不遇なキャラに転生してたけど、理想の美女になれたからプラマイゼロだよね〜,,ひだまり,,TOブックス,9784866995076,2023/09/13,,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/5076/9784866995076_1_2.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/17072523/,2023/09/13,0,0
元悪役令嬢とS級冒険者のほのぼの街暮らし2〜不遇なキャラに転生してたけど、理想の美女になれたからプラマイゼロだよね〜,,ひだまり,,TOブックス,9784866993997,2023/09/13,,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/3997/9784866993997_1_2.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/16960379/,2023/09/13,0,0
元悪役令嬢とS級冒険者のほのぼの街暮らし〜不遇なキャラに転生してたけど、理想の美女になれたからプラマイゼロだよね〜,,ひだまり,,TOブックス,9784866992150,2023/09/13,,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/2150/9784866992150.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/16676015/,2023/09/13,0,0
本好きの下剋上〜司書になるためには手段を選んでいられません〜貴族院外伝一年生,,香月　美夜,,TOブックス,9784864727327,2023/09/10,,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/7327/9784864727327.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/15535339/,2023/09/10,0,0
青春ブタ野郎はサンタクロースの夢を見ない(13),,鴨志田　一/溝口　ケージ,,KADOKAWA,9784049148671,2023/09/08,,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/8671/9784049148671_1_2.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/17468644/,2023/09/08,0,0
青春ブタ野郎はマイスチューデントの夢を見ない(12),,鴨志田　一/溝口　ケージ,,KADOKAWA,9784049139365,2023/09/08,,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/9365/9784049139365_1_2.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/17302667/,2023/09/08,0,0
千歳くんはラムネ瓶のなか(8),,裕夢/raemz,,小学館,9784094531268,2023/09/08,,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/1268/9784094531268_1_3.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/17501056/,2023/09/08,0,0
あした、裸足でこい。3,,岬　鷺宮/Hiten,,KADOKAWA,9784049150148,2023/09/08,,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/0148/9784049150148_1_2.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/17518771/,2023/09/08,0,0
あした、裸足でこい。2,,岬　鷺宮/Hiten,,KADOKAWA,9784049144963,2023/09/07,,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/4963/9784049144963_1_6.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/17337014/,2023/09/07,0,0
あした、裸足でこい。,,岬　鷺宮/Hiten,,KADOKAWA,9784049144956,2023/09/06,,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/4956/9784049144956_1_4.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/17242167/,2023/09/06,0,0
欲望の見つけ方,,ルーク・バージス/川添　節子,,早川書房,9784152102157,2023/09/05,,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/2157/9784152102157_1_2.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/17372654/,2023/09/05,0,0
クリストファー・ノーラン,,,,フィルムアート社,9784845921423,2023/08/28,,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/1423/9784845921423_1_3.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/17524102/,2023/08/28,0,0
人でなしの恋,,江戸川乱歩/夜汽車,,リットーミュージック,9784845637966,2023/08/27,,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/7966/9784845637966_1_5.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/17268508/,2023/08/27,0,0
君たちはどう生きるか,,吉野　源三郎,,岩波書店,9784003315811,2023/08/12,,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/5811/9784003315811_1_3.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/20537/,2023/08/12,0,0
国商 最後のフィクサー葛西敬之,,森 功,,講談社,9784065241271,2023/07/30,,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/1271/9784065241271_1_2.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/17345979/,2023/07/30,0,0
不動産屋の８割は詐欺師である,,滝島一統,,株式会社スリースパイス,,2023/07/29,,,https://m.media-amazon.com/images/I/514RatodeeL._AC_SL1500_.jpg,,2023/07/29,0,0
限界ニュータウン,,吉川 祐介,,太郎次郎社エディタス,9784811808505,2023/07/29,,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/8505/9784811808505_1_77.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/17136390/,2023/07/29,0,0
7日間で上達！ さいとうなおき式お絵描きドリル,,さいとうなおき,,KADOKAWA,9784046058683,2023/07/23,,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/8683/9784046058683_1_2.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/17329909/,2023/07/23,0,0
スタジオジブリ物語,,鈴木 敏夫,,集英社,9784087212686,2023/07/23,,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/2686/9784087212686_1_7.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/17511806/,2023/07/23,0,0
銀河鉄道の夜,,宮沢賢治,,岩波書店,9784001140125,2023/07/17,,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/0125/9784001140125.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/1301995/,2023/07/17,0,0
転生したらスライムだった件(1),,川上 泰樹/伏瀬,,講談社,9784063765786,2023/07/17,,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/5786/9784063765786.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/13383093/,2023/07/17,0,0
お金は銀行に預けるな,,勝間和代,,光文社,9784334034252,2023/07/16,,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/3340/33403425.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/5120399/,2023/07/16,0,0
オートモードで月に18.5万円が入ってくる｢高配当｣株投資 ど素人サラリーマンが元手5万円スタートでできた！,,長期株式投資,,KADOKAWA,9784046055477,2023/07/16,,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/5477/9784046055477_1_10.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/16988099/,2023/07/16,0,0
池上彰特別授業君たちはどう生きるか,,池上彰,,NHK出版,9784144072260,2023/07/15,,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/2260/9784144072260.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/15212432/,2023/07/15,0,0
決定版！ お金の増やし方＆稼ぎ方,,山崎元/堀江貴文,,徳間書店,9784198654825,2023/07/09,,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/4825/9784198654825_1_3.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/17144737/,2023/07/09,0,0
史上最強の投資家 バフェットの財務諸表を読む力 大不況でも投資で勝ち抜く58のルール,,メアリー・バフェット/デビッド・クラーク,,徳間書店,9784198627058,2023/06/18,,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/7058/9784198627058.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/5978574/,2023/06/18,0,0
株を買うなら最低限知っておきたい ファンダメンタル投資の教科書 改訂版,,足立 武志,,ダイヤモンド社,9784478107041,2023/06/17,,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/7041/9784478107041.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/15764445/,2023/06/17,0,0
マンガでわかる財務3表超入門,,國貞克則/大舞キリコ,,毎日新聞出版,9784620326122,2023/06/11,,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/6122/9784620326122.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/16069838/,2023/06/11,0,0
杜子春,,芥川　龍之介,,KADOKAWA,9784041061763,2023/06/11,,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/1763/9784041061763.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/15192216/,2023/06/11,0,0
映画を早送りで観る人たち,,稲田豊史,,光文社,9784334046002,2023/05/14,,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/6002/9784334046002_1_3.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/17111059/,2023/05/14,0,0
ファスト教養 10分で答えが欲しい人たち,,レジー,,集英社,9784087212334,2023/05/01,,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/2334/9784087212334_1_4.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/17249669/,2023/05/01,0,0
わたしが恋人になれるわけないじゃん、ムリムリ!(※ムリじゃなかった!?) 5,,みかみてれん/竹嶋 えく,,集英社,9784086314800,2023/04/22,,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/4800/9784086314800_1_5.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/17405396/,2023/04/22,0,0
ねぇ、もういっそつき合っちゃう？ 2 幼馴染の美少女に頼まれて、カモフラ彼氏はじめました,,叶田キズ/塩かずのこ,,ホビージャパン,9784798627601,2023/04/22,,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/7601/9784798627601_1_4.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/17037384/,2023/04/22,0,0
道をひらく,,松下幸之助,,PHP研究所,9784569534077,2023/03/19,,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/4077/9784569534077.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/138374/,2023/03/19,0,0
アニメを仕事に！ トリガー流アニメ制作進行読本,,舛本 和也,,星海社,9784061385498,2023/02/27,,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/5498/9784061385498.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/12692663/,2023/02/27,0,0
運動脳,,アンデシュ・ハンセン/御舩　由美子,,サンマーク出版,9784763140142,2023/02/26,,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/0142/9784763140142_1_2.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/17221731/,2023/02/26,0,0
プログラマー脳 〜優れたプログラマーになるための認知科学に基づくアプローチ,,Felienne Hermans/水野貴明,,秀和システム,9784798068534,2023/02/26,,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/8534/9784798068534_1_5.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/17390032/,2023/02/26,0,0
君に友だちはいらない,,瀧本 哲史,,講談社,9784062176200,2023/02/25,,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/6200/9784062176200.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/12472682/,2023/02/25,0,0
やはり俺の青春ラブコメはまちがっている。結(2),,渡 航/ぽんかん8,,小学館,9784094530612,2023/02/18,,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/0612/9784094530612_1_3.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/17397722/,2023/02/18,0,0
今を生きる思想 ショーペンハウアー 欲望にまみれた世界を生き抜く,,梅田 孝太/アルトゥール・ショーペンハウアー,,講談社,9784065296028,2023/02/10,,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/6028/9784065296028.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/17269181/,2023/02/10,0,0
一生役立つ独学戦略,,林 輝幸,,三笠書房,9784837928447,2023/02/08,,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/8447/9784837928447.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/17195371/,2023/02/08,0,0
会計クイズを解くだけで財務3表がわかる 世界一楽しい決算書の読み方,,大手町のランダムウォーカー/わかる,,KADOKAWA,9784046043672,2023/02/07,,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/3672/9784046043672_1_7.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/16257550/,2023/02/07,0,0
Team Geek,,ブライアン・W．フィッツパトリック/ベン・コリンズ・サスマン,,オライリー・ジャパン,9784873116303,2023/02/05,,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/6303/9784873116303.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/12403745/,2023/02/05,0,0
ブルシット・ジョブ,,デヴィッド・グレーバー/酒井 隆史,,岩波書店,9784000614139,2023/01/31,,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/4139/9784000614139.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/16363803/,2023/01/31,0,0
最短でラクラク2000万 手堅く稼ぐ！成長株集中投資術,,株の買い時,,KADOKAWA,9784046050298,2023/01/21,,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/0298/9784046050298.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/16596607/,2023/01/21,0,0
さいとうなおきのもったいない！イラスト添削講座,,さいとうなおき,,KADOKAWA,9784046053770,2023/01/21,,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/3770/9784046053770_1_4.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/16818113/,2023/01/21,0,0
DTMerのためのコード入門,,,,リットーミュージック,9784845636846,2023/01/21,,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/6846/9784845636846_1_3.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/16976638/,2023/01/21,0,0
数字で救う！ 弱小国家 電卓で戦争する方法を求めよ。ただし敵は剣と火薬で武装しているものとする。(1),,長田　信織/紅緒,,KADOKAWA,9784048932714,2023/01/21,,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/2714/9784048932714.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/15033173/,2023/01/21,0,0
一生困らないお金の習慣,,加谷珪一,,CCCメディアハウス,9784484212333,2023/01/21,,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/2333/9784484212333_1_3.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/16868183/,2023/01/21,0,0
ウクライナ戦争,,小泉 悠,,筑摩書房,9784480075284,2023/01/18,,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/5284/9784480075284_1_3.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/17335182/,2023/01/18,0,0
キリンに雷が落ちてどうする,,品田遊,,朝日新聞出版,9784022518095,2023/01/17,,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/8095/9784022518095_1_2.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/17314317/,2023/01/17,0,0
美少女エルフ(大嘘)が救う！ 弱小領地 2 〜金融だけだと思った？ 酒と女で作物無双〜,,長田　信織/にゅむ,,KADOKAWA,9784049143362,2023/01/17,,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/3362/9784049143362_1_3.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/17069090/,2023/01/17,0,0
美少女エルフ(大嘘)が救う！ 弱小領地 〜万有引力だけだと思った？ 前世の知識で経済無双〜(1),,長田　信織/にゅむ,,KADOKAWA,9784049134469,2023/01/17,,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/4469/9784049134469_1_4.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/16975550/,2023/01/17,0,0
悪役令嬢レベル99 その5 ～私は裏ボスですが魔王ではありません～,,七夕　さとり/Tea,,KADOKAWA,9784040744070,2023/01/17,,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/4070/9784040744070_1_3.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/17122339/,2023/01/17,0,0
悪役令嬢レベル99 その4 〜私は裏ボスですが魔王ではありません〜,,七夕　さとり/Tea,,KADOKAWA,9784040738628,2023/01/17,,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/8628/9784040738628.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/16656245/,2023/01/17,0,0
悪役令嬢レベル99 その3 〜私は裏ボスですが魔王ではありません〜,,七夕　さとり/Tea,,KADOKAWA,9784040736426,2023/01/16,,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/6426/9784040736426.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/16290069/,2023/01/16,0,0
悪役令嬢レベル99 その2 〜私は裏ボスですが魔王ではありません〜,,七夕　さとり/Tea,,KADOKAWA,9784040733791,2023/01/16,,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/3791/9784040733791.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/16100624/,2023/01/16,0,0
悪役令嬢レベル99 〜私は裏ボスですが魔王ではありません〜(1),,七夕　さとり/Tea,,KADOKAWA,9784040731728,2023/01/15,,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/1728/9784040731728.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/15871626/,2023/01/15,0,0
物価とは何か,,渡辺 努,,講談社,9784065267141,2023/01/08,,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/7141/9784065267141_1_2.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/16973261/,2023/01/08,0,0
世界インフレの謎,,渡辺 努,,講談社,9784065294383,2022/11/14,,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/4383/9784065294383.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/17289434/,2022/11/14,0,0
人月の神話,,フレデリック・フィリップス・ブルックス/滝沢徹,,丸善出版,9784621066089,2022/10/31,,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/6089/9784621066089.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/12749900/,2022/10/31,0,0
いつかたこぶねになる日,,小津 夜景,,素粒社,9784910413006,2022/10/04,,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/3006/9784910413006.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/16495630/,2022/10/04,0,0
ストーリーメーカー 創作のための物語論,,大塚 英志,,星海社,9784061385436,2022/10/02,,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/5436/9784061385436.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/12582410/,2022/10/02,0,0
流浪地球,,劉　慈欣/大森　望,,KADOKAWA,9784040659930,2022/09/21,,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/9930/9784040659930_1_6.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/17197994/,2022/09/21,0,0
武器としての交渉思考,,瀧本 哲史,,星海社,9784061385153,2022/09/19,,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/5153/9784061385153.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/11755965/,2022/09/19,0,0
老神介護,,劉　慈欣/大森　望,,KADOKAWA,9784041125786,2022/09/19,,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/5786/9784041125786_1_7.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/17197934/,2022/09/19,0,0
ねぇ、もういっそつき合っちゃう？ 1 幼馴染の美少女に頼まれて、カモフラ彼氏はじめました,,叶田キズ/塩かずのこ,,ホビージャパン,9784798625577,2022/09/05,オタク男子・真園正市と、学校一の美少女・来海十色は腐れ縁の幼馴染。いつも正市の部屋に入り飾っている十色は彼にとって家族同然でしかないはずだった。そんなある時、恋愛関係のトラブルに嫌気がさした十色に頼まれ、正市は彼氏役を演じることに。元々ずっと一緒にいるため、カップルのフリも簡単だと思った二人だが、相性抜群の幼馴染が偽の恋人で終わるはずがなくー「ヤバい、手を繋ぐだけで普通に恥ずかしい…」恋人超えの幼馴染による想像以上に刺激的な恋人生活が始まる！！,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/5577/9784798625577_1_22.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/16795923/,2022/09/05,0,0
IPのつくりかたとひろげかた,,イシイ ジロウ,,星海社,9784065212899,2022/09/04,シリーズ化して後世に残る作品と、続編が失敗して忘れられてしまう作品の違いは、「世界観ＩＰになっているか」にある。作品が世界観ＩＰになるためには、ストーリーが面白いことは大前提だが（＝ストーリーＩＰ）、さらに愛されるキャラクターを立て（＝キャラクターＩＰ）、その上でキャラクターが入れ替わっても魅力が失われないシステムを打ち立てる必要がある（＝世界観ＩＰ）。世界観が確立すれば、作者が入れ替わり、時代に合わせて脚色してもＩＰは同一性を残して未来に受け継がれる。,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/2899/9784065212899.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/16469676/,2022/09/04,0,0
最強にウザい彼女の、明日から使えるマウント教室,,吉野 憂/さばみぞれ,,小学館,9784094530872,2022/09/04,「マウンティング！」それは、古代より伝わる最強の格付け方法である。上流階級の子息が集まる私立鷺ノ宮学園には、絶対のルールが存在する。それは、マウントを取って勝ち上がること！ザ・一般人の佐藤零は、このままでは最下位クラス確定。お金持ちに虐げられる３年間を送ることに。生き残るにはＳクラスに上がるしかない。愕然とする彼の前に、突然現れた見知らぬ美少女。月並千里は、いきなりキスして言う。「幸せマウントを取るため、私と恋人になって！」「なんで！？」最強にウザい彼女と手を組んで、学園の頂点を目指せ！第１６回小学館ライトノベル大賞優秀賞受賞！,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/0872/9784094530872_1_3.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/17210916/,2022/09/04,0,0
武器としての決断思考,,瀧本 哲史,,星海社,9784061385016,2022/09/03,本書は、著者がいま、京都大学で二十歳前後の学生に教えている「意志決定の授業」を一冊に凝縮したものです。今後、カオスの時代を生きていく若い世代にいちばん必要なのは、意思決定の方法を学ぶことであり、決断力を身につけることです。もう過去のやり方は通用しないし、人生のレールみたいなものもなくなってしまいました。「答え」は誰も教えてはくれません。となれば、自分の人生は、自分で考えて、自分で決めていくしかないのです。仕事をどうするか、家庭をどうするか、人生をどうするか？この本で私と一緒に「自分で答えを出すための思考法」を学んでいきましょう。きっと、あなたの人生を変える授業になるはずです。,,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/5016/9784061385016.jpg?_ex=200x200,https://books.rakuten.co.jp/rb/11374635/,2022/09/03,0,0
